gauss/kronrod,x,w
k,0.81326531512279755974192333808630334069814182256559721669564851493565863461,0.014169324279953862226590047595233187918853219956987429152477022783491742273
k,0.79885602656124727726181057503052752142224575780486935865992787460145651222,0.014647946234789005373895530343763921488180382580962813102854606811880123529
k,0.78397235894334140761022052521376828405641412498982593341327596174768165787,0.015117776782977270498168788507084427668249611092628349559132423594010573003
k,0.76862378571465103573688920700814365008300703745019575276404043259171209982,0.015577748559383985219376040799076469406702373181557099607975993326085794513
k,0.75281990726053189661186377488569398555171427132208719324619877611677226396,0.016028569660335024769900779681192520959411146053046065074214721511850348917
k,0.73656952967348276960678155955981225771459121057653227055345133027304298628,0.01647067120258588116219892748931762268366491003101947682862403956107513203
k,0.71988185017161082684894021783194724475813800331490195262204731511844685925,0.016902929474697159420439698645928719081688257781063399883560143879610852965
k,0.70276726453118311371108991206030637611560938203247366282828706956117928667,0.017324468370159902864212103701242659070687599918432116629319166476944009238
k,0.68523631305423324256355837103137630193564107853967186813240427499136119766,0.017735797814044094989089568890621394379473170538810440725851357988678366793
k,0.6672989515114984896874761275930012332316264635716447396598497289255135299,0.018137224743456999031978021044606843448851428950708906029179691705493738028
k,0.64896547125465733985776123199340488552969043347320117287925026243660575989,0.018527838288522764708970857846192207278224280280737079856527580024617941684
k,0.6302471361614963321678987082671927805856428669299134340375206718620591721,0.018906917124918082228556227784809966983438910838955152853029639174442064952
k,0.61115535517239325024885297101854891869612455930797184433679766669330883747,0.019274833321644122447378582271713447193405965492374619626683049573013916959
k,0.59170110374207367626980872036141999915061784125429508243478811425633871402,0.019631803732559727788840628594852751350038087744212183603829693833861090551
k,0.57189564620263403428387811665918864318319100609125099322732847194189122126,0.01997708636613509947537006778737950203794407943857893261730572009433412671
k,0.55175103665117194310995309275569974420112348203627605953061818706830498284,0.02031009078019026875516389403805733384925241958225676041874128540185890032
k,0.5312794640198945456580139035444552474085255887341802380532680471660417784,0.020631090565891423943209573401546924783551272698204663955746351252247766844
k,0.51049279563384886007106987782300399962624594764866064544212905230084657306,0.020940236159308965836202109766992743666098756302748212762635012434391522477
k,0.48940314570705295747852630702192139084937329746373983733165407932403155855,0.021236926112293743418301799679261593104220241999352568169415395254184452724
k,0.46802326391568295197250443739334436708261637895783699032702150182933683122,0.021520684883254653696093280082586908764019918631257432550352752630977269945
k,0.4463660172534640879849477147589151892067507578262501763082606820212937627,0.021791714348074258741983801104143037897489053994538302390587651559758255082
k,0.42444403601234335228596755887429480042819576417067502962323827429549325247,0.022050115267539105713915096538421386104570489643448904979614444803710938903
k,0.4022701579639916036957667712601588487132652056150208082760431843129087215,0.022295407911400905083262283334313544979078243830819109215202418516828025648
k,0.37985772118085032735121034558442156499289007294499568921719842558993725005,0.022527220862715311929831327957772930117653221057886457479400749801260013553
k,0.3572201583376681159504426150462025316262644646409091120212370193400991774,0.022745702930828072331525114971350436090719860418098147569512692421237917676
k,0.33437073142832464098481388353101233438054619035248388165667084587088770353,0.022950917088873771625279105904458638454789800890515417482753817028103032356
k,0.31132287199021095615751269856015688355771535786805012699545717098581690989,0.023142492588338894622618449121591401506023076708192537351078379342707421897
k,0.28809038968082029779223973159718886233792173941605418275453123143664918452,0.023320154932830106421228705828718146790195706892749281863426335052780859553
k,0.26468716220876741637396417251002011798041313629509324395598954481262064295,0.023484012973149019042591082002403475737121290683180596460093625322223585845
k,0.24112694942812117451734105474577823764648549746265991118533037555891127425,0.023634100178639198365835421026892850563439401334105975961304289759175312562
k,0.21742364374000708414964874898882261757848583114122234863038040188568963474,0.023770146130791994531143802972680261925159798360650280114732414212262472541
k,0.1935914021868215525620160974992931199193348054086875566340607608495662303,0.023891968619859257377270036288212281300030376972679631663769434298822451674
k,0.16964442042399281803731362974826984419999026673437785058941787468843423578,0.023999645633631508722252397165021522371752245024627688118591273174165447207
k,0.14559682013373760245658112585535425819744985534597115541576949660348648101,0.024093186578804836018329288247049913780020939312249943608165337079395696494
k,0.12146281929612055447037646349224787821868363833719129404234958260069318322,0.024172415588835556667251307642141269108684880365447391155064636311398265963
k,0.097256792616640077646469165364802459586535616669978098482189629135819900583,0.024237240068955797643093244383415404446835731479729192718156776251675443557
k,0.072993121787799039449542941940337493244126181668778853356316332337739521725,0.024287713152039169405453313706960271881286381135563704441233334503065284521
k,0.048686152849679779990449754248359998650584115167653569832623422318725115946,0.024323823227568091439770752969255261966169283279317352812116968716661599929
k,0.024350292663424432508955842853715661426887109314975809163453166396056696517,0.024345485341900831433606714732652475090760374712832680704542240670767009084
k,0,0.024352695462954075139630348706388752052642184698923710230759975395549311353
