gauss/kronrod,x,w
g,0.99982213041530614626735116457341564330203107227759085417246992423969381426,4.5645726109586662791936519264910538803953459066263280025701121461124296019e-4
g,0.9990629343553118951383158831953436817350200113479273617070264379046693534,0.0010622766869538486959652359853209318834960705461583465531006727635962475816
g,0.99769756618980462107441702489834935168286784925337275366050958268598697398,0.0016683488125171936761028862914749571932491089090366952419950747740670988531
g,0.99572655135202722663543337039544374583118418819724375146782097582675699105,0.0022734860707492547802810840776365740139565664210726957472267033529693006884
g,0.99315104925451714736113079486788253522982169978069968077559423459589659519,0.0028772587656289004082883197513548010822751129506347680070290279726060739296
g,0.98997261459148415760778669967369742762517028458738322716291462386994281895,0.0034792893810051465908910894100252089115977041856894777159462230664983398275
g,0.98619317401693166671043833175387498509691369458749790526218629038440776359,0.0040792095178254605327114733456870136872340213990321527039283353894740004161
g,0.98181502080381411003346312451197640953693341122576803945572779600700092247,0.0046766539777779034772638165662550324208358847485895308491906012162065321296
g,0.97684081234307032681744391886220319754593879706975586612277317678930251516,0.00527125965656344008913038159062618792427896007709898133987731418732670199
g,0.97127356816152919228894689830511789482393907266850877511971039955694933544,0.0058626653903523901033648343751369365553197774864433374811204467207442682695
g,0.96511666794529212109082507703391296062367285810469551099192036087029779373,0.0064505120486899171845442463868748451170749959925586664682933785952457803747
g,0.95837384942523877114910286998060219286298582114196144449128801413962576189,0.007034442703668160875568589303255254288777026268524075448323573829133014207
g,0.95104920607788031054790764659635905277828641280463403754088610044418522268,0.0076141028256526859356393930849227177431280918033410685419896783216973323194
g,0.94314718462481482734544963026200997661557528466247815810910923726814738931,0.0081891404887415730817235884718725973908422620279899044800054361133733764748
g,0.93467258232473796857363487794905733399974373902660141347166217683991651865,0.0087592065795403145773316804234385293207573945934601307418567673523416437948
g,0.92563054405623384912746466814259166077262844617879986498867255839294844371,0.0093239550065309714787536985834028584042451488932855564383098097635737079814
g,0.91602655919146580931308861741715939463855241668046030560337287676417179724,0.0098830429087554914716648010899606329752877853915283046165181679886627223035
g,0.90586645826182138280246131760281557899408959233026553824518098171394271545,0.010436130863141005225673171997667620306565070372596676564860431728389913403
g,0.89515640941708370896904382642451066276077648572336520026415713016775444509,0.010982883090068975788799657376064857390831019329017341888578883017604589489
g,0.88390291468002656994525794802848955508667984204652563765920845936195042623,0.011522967656921087154811609734510480606407100443722770978008748259110170446
g,0.87211280599856071141963753428864250610166339793951243871543414106287393466,0.012056056679400848183529562144696595004587840166147823839839314157466887151
g,0.85979324109774080981203134414482618326822111927435472331525347371198188066,0.012581826520465013101514365424171774462558594445340603802407455991821326939
g,0.84695169913409759845333931085436745101805388790764809438222740378843600438,0.013099957986718627426172681912499057924648202851834907699216319063857638389
g,0.83359597615489951437955716480122750210425398014156940524960858588340915238,0.013610136522139249906034237533758596416794363553461551559484644846471068864
g,0.81973418036507867415511910167469738494390507214657472538123074271687994739,0.014112052399003395774044161633613449735495351352924337357890269560992884539
g,0.80537472720468021466656079404644225928574451046363935054201284802225187714,0.014605400905893418351737288078952405479963823811132483009450448800601014572
g,0.79052633423981379994544995252740133960066385736247086680101140276896605324,0.015089882532666922992635733981430531832292379341995449082342941095201472339
g,0.77519801587020238244496276354565762928515428038715929142342132404566913754,0.015565203152273955098532590262974698171307310732168106356624513979567864683
g,0.75939907785653667155666366659810058289411804146866638474816254547845767677,0.016031074199309941802254151842762563153278007910999516425881851833308409015
g,0.74313911167095451292056688997594900134543218014380248136117847250907839908,0.016487212845194879399346060358145797801109089209896815942450259363959332148
g,0.72642798867407268553569290153270227694766394451439360338099671512391694052,0.016933342169871654545878815295200493268459470511914328063140581737032102302
g,0.70927585412210456099944463906757334999410921548413571598058238643237140074,0.017369191329918731922164721250350456869584024879874250719595591938069445951
g,0.69169312100770067015644143286666208462753347183617803959361015648954687203,0.017794495722974774231027912900350545472712279571314486153973508571502605374
g,0.67369046373825048534668253831601870491994787473089633494045657219862162906,0.018208997148375106468721469154478596516824915025572211211625343884106244352
g,0.65527881165548263027676505156852365642643699316663517883849909198209315226,0.018612443963902310429440419898957661056447491905304636953981768004873398298
g,0.63646934240029724134760815684175219792501629572759312158949598579908454884,0.019004591238555646611148901044533231110843075522421159831994536518712288324
g,0.61727347512685828385763916340822265998092027459651362081965443044645968395,0.019385200901246454628112623489470695231319747031343502164843539853906378131
g,0.59770286357006522938441201887477643468989268981509015888862175167997101549,0.019754041885329183081815217323169330085628084434035677990022243932052310841
g,0.5777693889706125800032516571376446719604682947176748647751300578052080311,0.020110890268880247225644623956286553632480229611286824041334496464346926508
g,0.55748515286193223292186190687872252210934020025166329439537809391661806153,0.020455529410639508279497065713300966025016257631890699851905257657308329863
g,0.53686246972339756745816636353452328068085950250825494351264365818091607773,0.020787750081531811812652137291249876809152315891562772674139920419394736558
g,0.5159138595042493572772772990666206640540511699087835364613598995811521706,0.021107350591688713643523847921657733133543923196986956769861722032793223682
g,0.49465204002278211739494017368636280883564589825128138582393534774103389262,0.021414136912893259295449693233544631401840424115060982585284176219353086932
g,0.47308991924540524164509989939698598653705408273605237906651445769963860173,0.021707922796373466052301324695330634556953430605983925963679206060128562253
g,0.45124058745026622733189858020729059516204299130765713856795180178951611706,0.021988529885872983756478409758807137972077771361947101489176574341652432073
g,0.42911730928019337626254405355417610706550917066967865850665232751598416392,0.022255787825930280235631416460158274407427222619679169433570082298674153073
g,0.40673351568978256340867288124339114585422811371540912349972944579642638808,0.02250953436530060808569442990304981589856659339995518407674167558462840584
g,0.38410279579151693577907781452238665192549851065790217637779722781567249473,0.022749615455457959852242553240982263725687251381603868186310098804986206909
g,0.36123888860586970607092484346722830277733259655303440855548556499819160352,0.022975885344117206754377437838947037014074919237309754155124480116023672807
g,0.3381556747203985013760002765709534688710385315152839639525960359142874067,0.023188206663719640249922582981729438496114228515170297936085691546857147589
g,0.31486716786289498148601475374889795793770281995585624711679935241453377588,0.023386450514828194170722043496950097867444307559452062014105494679284302119
g,0.29138750639370562079451875284567768098389941287631648480329842384858218793,0.023570496544381716050033676844305824459272521679927788607687168795912220057
g,0.26773094472238862088834352027937637028154803048571437238461911731216283651,0.023740233018760777777714726703423802716561538839505829121644169467683697913
g,0.24391184465391785797071324453137761762378115305365210359390269524596188186,0.023895556891620665983864481754172138199568146148882695243022018826807113501
g,0.21994466666968754245452337866940249236558031155391940348473336928699008902,0.024036373866450369675132086026456308695133507196807738440472202098600189713
g,0.19584396114861085150428162519610330507143807730953258246867380111210394905,0.02416259845381958471652291771098622503030888128791365062932698029335493017
g,0.17162435953364216500834492248953910087669473645626285021609586853938665694,0.024274154023278979833195063936748307415391910656127375000428911146953445893
g,0.14730056544908566938932929319806606033929239022384015898294719883864285003,0.024370972849882214952813561907241062171014934083397033519361857196489555275
g,0.12288734577408297172603365288566856604788522554078694586151183529929131181,0.024452996155301467956140198471528736303495435205327158600382942022542472999
